"","Mode","ORegionDAT","DRegionDAT","yw","sanitized_cost","prcp","tavg","tmax","tmin","approx_cost","diesel_price"
"192","R","CA_FRS","IL_CHI",2020 W36,2.13912145016976,0,83.7142857142857,98.5714285714286,70.5714285714286,2.13912145016976,2.441
"193","R","CA_FRS","IL_CHI",2020 W37,2.11570373776159,0,79.5714285714286,91,68.1428571428571,2.11570373776159,2.435
"194","R","CA_FRS","IL_CHI",2020 W38,2.06458703627164,0,76.7142857142857,89.7142857142857,64.5714285714286,2.06458703627164,2.422
"195","R","CA_FRS","IL_CHI",2020 W39,2.15227742921925,0,77.1428571428571,91.7142857142857,63.5714285714286,2.15227742921925,2.404
"196","R","CA_FRS","IL_CHI",2020 W40,2.13143131427676,0,80.5714285714286,96,66.7142857142857,2.13143131427676,2.394
"197","R","CA_FRS","IL_CHI",2020 W41,2.22202362954782,0,72.7142857142857,85.2857142857143,60.8571428571429,2.22202362954782,2.387
"198","R","CA_FRS","IL_CHI",2020 W42,2.36818210767177,0,74.2857142857143,89.7142857142857,61.1428571428571,2.36818210767177,2.395
"199","R","CA_FRS","IL_CHI",2020 W43,2.26715684782414,0,69.4285714285714,82.4285714285714,56.8571428571429,2.26715684782414,2.388
"200","R","CA_FRS","IL_CHI",2020 W44,2.28626164291987,0,61.1428571428571,76.8571428571429,47.2857142857143,2.28626164291987,2.385
"201","R","CA_FRS","IL_CHI",2020 W45,2.37953996222756,0.0121428571428571,60,70.7142857142857,48,2.37953996222756,2.372
"202","R","CA_FRS","IL_CHI",2020 W46,2.45790932480452,0.0107017543859649,51.1428571428571,63.2857142857143,41,2.45790932480452,2.383
"203","R","CA_FRS","IL_CHI",2020 W47,2.33268180531322,0.0448275862068966,55.7142857142857,66.7142857142857,45.7142857142857,2.33268180531322,2.441
"204","R","CA_FRS","IL_CHI",2020 W48,2.19717212393083,0,50.2857142857143,63.7142857142857,38.1428571428571,2.19717212393083,2.462
"205","R","CA_FRS","IL_CHI",2020 W49,2.16095096109014,0,51.1428571428571,66.2857142857143,38.7142857142857,2.16095096109014,2.502
"206","R","CA_FRS","IL_CHI",2020 W50,2.10558228320546,0.0768518518518519,49.8571428571429,60.8571428571429,40.1428571428571,2.10558228320546,2.526
"207","R","CA_FRS","IL_CHI",2020 W51,2.12509609172901,0.068448275862069,46.2857142857143,54.7142857142857,39.1428571428571,2.12509609172901,2.559
"208","R","CA_FRS","IL_CHI",2020 W52,NA,0.0257894736842105,44.8571428571429,54.2857142857143,38.5714285714286,2.12374162618893,2.619
"209","R","CA_FRS","IL_CHI",2020 W53,2.12238716064886,0.0391228070175439,48.2857142857143,56.7142857142857,40.8571428571429,2.12238716064886,2.635
"210","R","CA_FRS","IL_CHI",2021 W01,2.08113976840451,0.00444444444444444,48.2857142857143,57.2857142857143,41.1428571428571,2.08113976840451,2.64
"211","R","CA_FRS","IL_CHI",2021 W02,2.08035352613832,0.000178571428571429,51,63.8571428571429,41.1428571428571,2.08035352613832,2.67
"212","R","CA_FRS","IL_CHI",2021 W03,1.95082374540251,0.0531578947368421,51.4285714285714,62.2857142857143,41.8571428571429,1.95082374540251,2.696
"213","R","CA_FRS","IL_CHI",2021 W04,2.00213740164519,0.474655172413793,47.4285714285714,55.2857142857143,40.5714285714286,2.00213740164519,2.716
"214","R","CA_FRS","IL_CHI",2021 W05,1.97577944781607,0.000181818181818182,53.2857142857143,65.4285714285714,43.4285714285714,1.97577944781607,2.738
"215","R","CA_FRS","IL_CHI",2021 W06,1.97731702930346,0.0466666666666667,54.8571428571429,63.7142857142857,46.4285714285714,1.97731702930346,2.801
"216","R","CA_FRS","IL_CHI",2021 W07,2.0733382666973,0,52,62.5714285714286,41.8571428571429,2.0733382666973,2.876
"217","R","CA_FRS","IL_CHI",2021 W08,2.200157233323,0,54.1428571428571,68,41.5714285714286,2.200157233323,2.973
"218","R","CA_FRS","IL_CHI",2021 W09,2.33867496851809,0,56.5714285714286,69.8571428571429,43.8571428571429,2.33867496851809,3.072
"219","R","CA_FRS","IL_CHI",2021 W10,2.51186503835779,0.0701754385964912,51.7142857142857,61.1428571428571,42.8571428571429,2.51186503835779,3.143
"220","R","CA_FRS","IL_CHI",2021 W11,2.49590512569101,0.128545454545455,53.2857142857143,62.5714285714286,44.8571428571429,2.49590512569101,3.191
"221","R","CA_FRS","IL_CHI",2021 W12,2.54623040343913,0,58,71.4285714285714,46.1428571428571,2.54623040343913,3.194
"222","R","CA_FRS","IL_CHI",2021 W13,2.62555568118724,0,66.4285714285714,81.8571428571429,51,2.62555568118724,3.161
"223","R","CA_FRS","IL_CHI",2021 W14,2.57148095893535,0,63.7142857142857,77.7142857142857,50,2.57148095893535,3.144
"224","R","CA_FRS","IL_CHI",2021 W15,2.70880623668346,0,66,79.2857142857143,52,2.70880623668346,3.129
"225","R","CA_FRS","IL_CHI",2021 W16,2.75333151443157,0.00333333333333333,66.2857142857143,78.8571428571429,53,2.75333151443157,3.124
"226","R","CA_FRS","IL_CHI",2021 W17,2.71665679217968,0.0286666666666667,67.8571428571429,83,54.2857142857143,2.71665679217968,3.124
"227","R","CA_FRS","IL_CHI",2021 W18,3.0453820699278,0,74.7142857142857,88.8571428571429,60.7142857142857,3.0453820699278,3.142
"228","R","CA_FRS","IL_CHI",2021 W19,2.95650734767591,0,75.4285714285714,90.2857142857143,60,2.95650734767591,3.186
"229","R","CA_FRS","IL_CHI",2021 W20,3.01263262542402,0,67.2857142857143,80,54.4285714285714,3.01263262542402,3.249
"230","R","CA_FRS","IL_CHI",2021 W21,3.12675790317213,0,75.1428571428571,90.1428571428571,60.4285714285714,3.12675790317213,3.253
"231","R","CA_FRS","IL_CHI",2021 W22,3.10748318092024,0,86.4285714285714,100.857142857143,70.8571428571429,3.10748318092024,3.255
"232","R","CA_FRS","IL_CHI",2021 W23,3.19840845866836,0,71.2857142857143,84.2857142857143,58.8571428571429,3.19840845866836,3.274
"233","R","CA_FRS","IL_CHI",2021 W24,3.09793373641647,0,86.2857142857143,100.857142857143,71,3.09793373641647,3.286
"234","R","CA_FRS","IL_CHI",2021 W25,3.10185901416458,0,84,98.5714285714286,69,3.10185901416458,3.287
"235","R","CA_FRS","IL_CHI",2021 W26,3.15218429191269,0,87.5714285714286,101.714285714286,73.1428571428571,3.15218429191269,3.3
"236","R","CA_FRS","MA_BOS",2017 W01,NA,0.308793103448276,49.4285714285714,56.8571428571429,42.7142857142857,NA,2.586
"237","R","CA_FRS","MA_BOS",2017 W02,NA,0.35734375,49.8571428571429,53.1428571428571,45.4285714285714,NA,2.597
"238","R","CA_FRS","MA_BOS",2017 W03,NA,0.238032786885246,47.7142857142857,54.8571428571429,40.7142857142857,NA,2.585
"239","R","CA_FRS","MA_BOS",2017 W04,NA,0.0780701754385965,44.7142857142857,55.8571428571429,34.4285714285714,NA,2.569
"240","R","CA_FRS","MA_BOS",2017 W05,NA,0.114576271186441,53.4285714285714,63.8571428571429,44.2857142857143,NA,2.562
"241","R","CA_FRS","MA_BOS",2017 W06,1.65351228577156,0.175692307692308,57,61.8571428571429,51.7142857142857,1.65351228577156,2.558
"242","R","CA_FRS","MA_BOS",2017 W07,1.58976726917777,0.173214285714286,55,63.5714285714286,47.1428571428571,1.58976726917777,2.565
"243","R","CA_FRS","MA_BOS",2017 W08,NA,0.127796610169492,50.1428571428571,59,40.8571428571429,1.5886475807407,2.572
"244","R","CA_FRS","MA_BOS",2017 W09,NA,0.0311666666666667,51.5714285714286,62.8571428571429,39.2857142857143,1.58752789230362,2.577
"245","R","CA_FRS","MA_BOS",2017 W10,1.58640820386655,0.0494444444444444,55.2857142857143,69,43.5714285714286,1.58640820386655,2.579
"246","R","CA_FRS","MA_BOS",2017 W11,1.68989852871031,0,66.5714285714286,80.8571428571429,53.1428571428571,1.68989852871031,2.564
"247","R","CA_FRS","MA_BOS",2017 W12,1.70938750483756,0.116865671641791,58.1428571428571,66.4285714285714,50.5714285714286,1.70938750483756,2.539
"248","R","CA_FRS","MA_BOS",2017 W13,1.77124065768376,0.0095,59.1428571428571,71.2857142857143,47.4285714285714,1.77124065768376,2.532
"249","R","CA_FRS","MA_BOS",2017 W14,1.81748808869377,0.179838709677419,61.2857142857143,71.5714285714286,49.4285714285714,1.81748808869377,2.556
"250","R","CA_FRS","MA_BOS",2017 W15,1.99594108676945,0.0858928571428571,59.2857142857143,72,47.7142857142857,1.99594108676945,2.582
"251","R","CA_FRS","MA_BOS",2017 W16,1.97224869839329,0.0725423728813559,62.7142857142857,74.1428571428571,52.7142857142857,1.97224869839329,2.597
"252","R","CA_FRS","MA_BOS",2017 W17,1.89774537614951,0,63.7142857142857,76.2857142857143,51.7142857142857,1.89774537614951,2.595
"253","R","CA_FRS","MA_BOS",2017 W18,2.00529451007503,0.0130909090909091,72.5714285714286,84.4285714285714,59.1428571428571,2.00529451007503,2.583
"254","R","CA_FRS","MA_BOS",2017 W19,1.9836413245573,0,66.1428571428571,78.5714285714286,54.2857142857143,1.9836413245573,2.565
"255","R","CA_FRS","MA_BOS",2017 W20,2.11544697827111,0,68.8571428571429,83.7142857142857,56,2.11544697827111,2.544
"256","R","CA_FRS","MA_BOS",2017 W21,2.29274244321053,0,75.2857142857143,88.2857142857143,60.5714285714286,2.29274244321053,2.539
"257","R","CA_FRS","MA_BOS",2017 W22,2.32232356549881,0.00313725490196078,76.1428571428571,89.7142857142857,62.8571428571429,2.32232356549881,2.571
"258","R","CA_FRS","MA_BOS",2017 W23,2.39792268905603,0,73.8571428571429,86.8571428571429,59.2857142857143,2.39792268905603,2.564
"259","R","CA_FRS","MA_BOS",2017 W24,NA,0,77.1428571428571,92.5714285714286,63.2857142857143,2.26555706715798,2.524
"260","R","CA_FRS","MA_BOS",2017 W25,2.13319144525993,0,92.2857142857143,106.714285714286,77,2.13319144525993,2.489
"261","R","CA_FRS","MA_BOS",2017 W26,2.17410589025539,0,81.2857142857143,96.7142857142857,65.1428571428571,2.17410589025539,2.465
"262","R","CA_FRS","MA_BOS",2017 W27,2.15250331402852,0,87.4285714285714,103.142857142857,72.2857142857143,2.15250331402852,2.472
"263","R","CA_FRS","MA_BOS",2017 W28,2.06533964030631,0,87.5714285714286,103.142857142857,72.1428571428571,2.06533964030631,2.481
"264","R","CA_FRS","MA_BOS",2017 W29,1.98614304376709,0,85.5714285714286,100.714285714286,69.7142857142857,1.98614304376709,2.491
"265","R","CA_FRS","MA_BOS",2017 W30,1.95422324896411,0,87,101.714285714286,71.7142857142857,1.95422324896411,2.507
"266","R","CA_FRS","MA_BOS",2017 W31,1.93244359495811,0,88.8571428571429,101.571428571429,76.4285714285714,1.93244359495811,2.531
"267","R","CA_FRS","MA_BOS",2017 W32,1.92583062986857,0,83.7142857142857,99.8571428571429,68.1428571428571,1.92583062986857,2.581
"268","R","CA_FRS","MA_BOS",2017 W33,NA,0,80.4285714285714,94.2857142857143,67.4285714285714,1.91000342438999,2.598
"269","R","CA_FRS","MA_BOS",2017 W34,1.89417621891141,0,83.5714285714286,99.2857142857143,69.2857142857143,1.89417621891141,2.596
"270","R","CA_FRS","MA_BOS",2017 W35,1.91123209057923,0,90.7142857142857,106.571428571429,76.1428571428571,1.91123209057923,2.605
"271","R","CA_FRS","MA_BOS",2017 W36,1.90939842739572,0,83.1428571428571,95.8571428571429,71,1.90939842739572,2.758
"272","R","CA_FRS","MA_BOS",2017 W37,NA,0.0238461538461538,76.8571428571429,89.2857142857143,65.1428571428571,1.92478179174593,2.802
"273","R","CA_FRS","MA_BOS",2017 W38,1.94016515609614,0.0276923076923077,67.4285714285714,78.7142857142857,55.2857142857143,1.94016515609614,2.791
"274","R","CA_FRS","MA_BOS",2017 W39,1.96674912229655,0,73.2857142857143,87.8571428571429,59,1.96674912229655,2.788
"275","R","CA_FRS","MA_BOS",2017 W40,2.18713690399999,0.00102040816326531,66,80.2857142857143,51.2857142857143,2.18713690399999,2.792
"276","R","CA_FRS","MA_BOS",2017 W41,1.9735848515308,0,63.4285714285714,78.5714285714286,48.8571428571429,1.9735848515308,2.776
"277","R","CA_FRS","MA_BOS",2017 W42,1.96032039063004,0.0165384615384615,63.1428571428571,77,49.8571428571429,1.96032039063004,2.787
"278","R","CA_FRS","MA_BOS",2017 W43,1.97698077809773,0,68.7142857142857,86,54.8571428571429,1.97698077809773,2.797
"279","R","CA_FRS","MA_BOS",2017 W44,2.19790360099404,0.00557692307692308,60.2857142857143,67.5714285714286,51.2857142857143,2.19790360099404,2.819
"280","R","CA_FRS","MA_BOS",2017 W45,2.23129902447166,0,57.4285714285714,69.5714285714286,47,2.23129902447166,2.882
"281","R","CA_FRS","MA_BOS",2017 W46,2.37429964528325,0.0616666666666667,57.7142857142857,67.4285714285714,47.7142857142857,2.37429964528325,2.915
"282","R","CA_FRS","MA_BOS",2017 W47,2.36296518167357,0.000188679245283019,60,74,49.2857142857143,2.36296518167357,2.912
"283","R","CA_FRS","MA_BOS",2017 W48,NA,0.0390740740740741,51.2857142857143,61.2857142857143,40.1428571428571,2.33391931025205,2.926
"284","R","CA_FRS","MA_BOS",2017 W49,2.30487343883053,0,45.8571428571429,61.7142857142857,33.5714285714286,2.30487343883053,2.922
"285","R","CA_FRS","MA_BOS",2017 W50,2.31332910763238,0,46.8571428571429,61,34.5714285714286,2.31332910763238,2.91
"286","R","CA_FRS","MA_BOS",2017 W51,NA,0.00803921568627451,45.7142857142857,56.8571428571429,34.4285714285714,2.55481393540274,2.901
"287","R","CA_FRS","MA_BOS",2017 W52,2.7962987631731,0,48,61.8571428571429,37.4285714285714,2.7962987631731,2.903
"288","R","CA_FRS","MA_BOS",2018 W01,NA,0.0296078431372549,54.4285714285714,65.1428571428571,45.7142857142857,2.62792016548449,2.973
"289","R","CA_FRS","MA_BOS",2018 W02,NA,0.156034482758621,53.2857142857143,59.4285714285714,47.5714285714286,2.45954156779588,2.996
"290","R","CA_FRS","MA_BOS",2018 W03,NA,0.0205357142857143,49.4285714285714,57.4285714285714,43.1428571428571,2.29116297010728,3.028
"291","R","CA_FRS","MA_BOS",2018 W04,2.12278437241867,0.0340384615384615,49.7142857142857,61.1428571428571,39,2.12278437241867,3.025
"292","R","CA_FRS","MA_BOS",2018 W05,1.96738145100398,0,55.7142857142857,69.8571428571429,44.4285714285714,1.96738145100398,3.07
"293","R","CA_FRS","MA_BOS",2018 W06,2.01583919693409,0,59,74.1428571428571,46.1428571428571,2.01583919693409,3.086
"294","R","CA_FRS","MA_BOS",2018 W07,NA,0,52.5714285714286,66.1428571428571,40.1428571428571,2.02094278977343,3.063
"295","R","CA_FRS","MA_BOS",2018 W08,2.02604638261276,0.00372549019607843,45.7142857142857,57.2857142857143,34,2.02604638261276,3.027
"296","R","CA_FRS","MA_BOS",2018 W09,NA,0.292,48.2857142857143,56.2857142857143,41.4285714285714,2.05806198528145,3.007
"297","R","CA_FRS","MA_BOS",2018 W10,NA,0.0026,57.2857142857143,70.7142857142857,46.4285714285714,2.09007758795015,2.992
"298","R","CA_FRS","MA_BOS",2018 W11,2.12209319061884,0.0953333333333333,55.5714285714286,64.8571428571429,45.7142857142857,2.12209319061884,2.976
"299","R","CA_FRS","MA_BOS",2018 W12,2.15384981406491,0.442372881355932,55.7142857142857,64.7142857142857,46.4285714285714,2.15384981406491,2.972
"300","R","CA_FRS","MA_BOS",2018 W13,2.20719892722895,0.00392156862745098,62.4285714285714,77.1428571428571,49.5714285714286,2.20719892722895,3.01
"301","R","CA_FRS","MA_BOS",2018 W14,2.25373320715963,0.0637254901960784,65.4285714285714,75.7142857142857,54.7142857142857,2.25373320715963,3.042
"302","R","CA_FRS","MA_BOS",2018 W15,2.32285955801767,0.000943396226415094,63,77.1428571428571,50.2857142857143,2.32285955801767,3.043
"303","R","CA_FRS","MA_BOS",2018 W16,2.39360955545457,0.0419642857142857,60,73.8571428571429,48,2.39360955545457,3.104
"304","R","CA_FRS","MA_BOS",2018 W17,2.41622657014768,0,70.2857142857143,83.4285714285714,56.1428571428571,2.41622657014768,3.133
"305","R","CA_FRS","MA_BOS",2018 W18,2.39236629149276,0,67.7142857142857,81.4285714285714,55.4285714285714,2.39236629149276,3.157
"306","R","CA_FRS","MA_BOS",2018 W19,2.40165452489565,0,72.5714285714286,86.1428571428571,58.5714285714286,2.40165452489565,3.171
"307","R","CA_FRS","MA_BOS",2018 W20,2.62583817310152,0,69,82.1428571428571,56.4285714285714,2.62583817310152,3.239
"308","R","CA_FRS","MA_BOS",2018 W21,2.68550015813196,0.0026,68.4285714285714,81.2857142857143,57.1428571428571,2.68550015813196,3.277
"309","R","CA_FRS","MA_BOS",2018 W22,2.93992975699372,0,77.2857142857143,92.5714285714286,61.5714285714286,2.93992975699372,3.288
"310","R","CA_FRS","MA_BOS",2018 W23,2.86831475232783,0,75.5714285714286,89.7142857142857,60.5714285714286,2.86831475232783,3.285
"311","R","CA_FRS","MA_BOS",2018 W24,2.73210060005105,0,79.1428571428571,93.7142857142857,64.2857142857143,2.73210060005105,3.266
"312","R","CA_FRS","MA_BOS",2018 W25,2.78005523056241,0,82.2857142857143,97.8571428571429,66.7142857142857,2.78005523056241,3.244
"313","R","CA_FRS","MA_BOS",2018 W26,2.64325962626394,0,82.8571428571429,98.4285714285714,67.4285714285714,2.64325962626394,3.216
"314","R","CA_FRS","MA_BOS",2018 W27,2.47188479128997,0,84.4285714285714,99.8571428571429,69.4285714285714,2.47188479128997,3.236
"315","R","CA_FRS","MA_BOS",2018 W28,2.50352995914716,0,88.4285714285714,102.714285714286,74.1428571428571,2.50352995914716,3.243
"316","R","CA_FRS","MA_BOS",2018 W29,2.44707525893641,0,89.4285714285714,104.428571428571,75.2857142857143,2.44707525893641,3.239
"317","R","CA_FRS","MA_BOS",2018 W30,2.39891885138506,0,89.4285714285714,104.142857142857,75.2857142857143,2.39891885138506,3.22
"318","R","CA_FRS","MA_BOS",2018 W31,2.36332032865542,0,87,102.428571428571,72,2.36332032865542,3.226
"319","R","CA_FRS","MA_BOS",2018 W32,NA,0,85.4285714285714,102.142857142857,70.5714285714286,2.33959892726822,3.223
"320","R","CA_FRS","MA_BOS",2018 W33,2.31587752588103,0,85.1428571428571,101.428571428571,69.5714285714286,2.31587752588103,3.217
"321","R","CA_FRS","MA_BOS",2018 W34,2.36731030043566,0,79.7142857142857,95.2857142857143,63.8571428571429,2.36731030043566,3.207
"322","R","CA_FRS","MA_BOS",2018 W35,2.31576368195573,0,77,91.1428571428571,63.5714285714286,2.31576368195573,3.226
"323","R","CA_FRS","MA_BOS",2018 W36,2.27969709068666,0,83.1428571428571,98.8571428571429,68.5714285714286,2.27969709068666,3.252
"324","R","CA_FRS","MA_BOS",2018 W37,2.34251879082144,0,74.8571428571429,89,60.5714285714286,2.34251879082144,3.258
"325","R","CA_FRS","MA_BOS",2018 W38,2.29567132199381,0,75.5714285714286,92.1428571428571,60,2.29567132199381,3.268
"326","R","CA_FRS","MA_BOS",2018 W39,2.24215007904904,0,76.4285714285714,91.4285714285714,61.8571428571429,2.24215007904904,3.271
"327","R","CA_FRS","MA_BOS",2018 W40,2.24716149168084,0.0552083333333333,70.5714285714286,81.2857142857143,61.1428571428571,2.24716149168084,3.313
"328","R","CA_FRS","MA_BOS",2018 W41,2.17932652699951,0,68,80.2857142857143,56.2857142857143,2.17932652699951,3.385
"329","R","CA_FRS","MA_BOS",2018 W42,2.22028156621877,0,67.7142857142857,83.1428571428571,53.2857142857143,2.22028156621877,3.394
"330","R","CA_FRS","MA_BOS",2018 W43,2.22983311189821,0,66.5714285714286,81.5714285714286,53,2.22983311189821,3.38
"331","R","CA_FRS","MA_BOS",2018 W44,2.45848938702608,0,63,75.7142857142857,51.7142857142857,2.45848938702608,3.355
"332","R","CA_FRS","MA_BOS",2018 W45,2.63583136343688,0.000208333333333333,58.5714285714286,71.8571428571429,46.4285714285714,2.63583136343688,3.338
"333","R","CA_FRS","MA_BOS",2018 W46,2.45874010963269,0,54.7142857142857,68.8571428571429,40.4285714285714,2.45874010963269,3.317
"334","R","CA_FRS","MA_BOS",2018 W47,2.24765361675521,0.115961538461538,55.5714285714286,66.2857142857143,46.5714285714286,2.24765361675521,3.282
"335","R","CA_FRS","MA_BOS",2018 W48,2.17313289236503,0.268909090909091,53.4285714285714,60.2857142857143,46.8571428571429,2.17313289236503,3.261
"336","R","CA_FRS","MA_BOS",2018 W49,NA,0.0256140350877193,51.2857142857143,57.2857142857143,46.4285714285714,2.17807174034125,3.207
"337","R","CA_FRS","MA_BOS",2018 W50,2.18301058831746,0.00725490196078431,49.2857142857143,58.7142857142857,41.7142857142857,2.18301058831746,3.161
"338","R","CA_FRS","MA_BOS",2018 W51,NA,0.0567857142857143,52.2857142857143,58,47.2857142857143,2.2354529907686,3.121
"339","R","CA_FRS","MA_BOS",2018 W52,2.28789539321974,0.0324528301886792,46.7142857142857,54.8571428571429,39,2.28789539321974,3.077
"340","R","CA_FRS","MA_BOS",2019 W01,2.1549719527347,0.0783018867924528,44.5714285714286,55.8571428571429,35.8571428571429,2.1549719527347,3.048
"341","R","CA_FRS","MA_BOS",2019 W02,NA,0.112105263157895,53.4285714285714,61.7142857142857,48,2.03080002412434,3.013
"342","R","CA_FRS","MA_BOS",2019 W03,NA,0.172857142857143,54.2857142857143,62,48.4285714285714,1.90662809551397,2.976
"343","R","CA_FRS","MA_BOS",2019 W04,1.78245616690361,0.0840384615384615,49.8571428571429,60.8571428571429,40,1.78245616690361,2.965
"344","R","CA_FRS","MA_BOS",2019 W05,1.71489752768525,0.13296875,55.5714285714286,63.4285714285714,48.8571428571429,1.71489752768525,2.965
"345","R","CA_FRS","MA_BOS",2019 W06,NA,0.2145,46.7142857142857,54.1428571428571,36.7142857142857,1.69881993222485,2.966
"346","R","CA_FRS","MA_BOS",2019 W07,1.68274233676445,0.206451612903226,48.5714285714286,56,41.1428571428571,1.68274233676445,2.966
"347","R","CA_FRS","MA_BOS",2019 W08,1.83130980218343,0.0562962962962963,44.7142857142857,54.4285714285714,36.2857142857143,1.83130980218343,3.006
"348","R","CA_FRS","MA_BOS",2019 W09,NA,0.125737704918033,58,66.4285714285714,51.4285714285714,1.79150507735114,3.048
"349","R","CA_FRS","MA_BOS",2019 W10,1.75170035251886,0.100625,53.8571428571429,60.4285714285714,46.5714285714286,1.75170035251886,3.076
"350","R","CA_FRS","MA_BOS",2019 W11,1.78650681743541,0.00384615384615385,54.2857142857143,68,42.2857142857143,1.78650681743541,3.079
"351","R","CA_FRS","MA_BOS",2019 W12,1.80564413262589,0.0215789473684211,59.4285714285714,70.2857142857143,49.4285714285714,1.80564413262589,3.07
"352","R","CA_FRS","MA_BOS",2019 W13,1.8039837261447,0.0170909090909091,59.7142857142857,71.8571428571429,49.1428571428571,1.8039837261447,3.08
"353","R","CA_FRS","MA_BOS",2019 W14,1.91547988326561,0.0427118644067797,62.7142857142857,74.2857142857143,52,1.91547988326561,3.078
"354","R","CA_FRS","MA_BOS",2019 W15,2.02021829593453,0,63.5714285714286,74.7142857142857,51.5714285714286,2.02021829593453,3.093
"355","R","CA_FRS","MA_BOS",2019 W16,2.03741801482207,0.0354901960784314,66.1428571428571,78.7142857142857,53.5714285714286,2.03741801482207,3.118
"356","R","CA_FRS","MA_BOS",2019 W17,2.03691953539556,0,75.5714285714286,90.1428571428571,61.2857142857143,2.03691953539556,3.147
"357","R","CA_FRS","MA_BOS",2019 W18,1.99472348293092,0,69.4285714285714,81,55.8571428571429,1.99472348293092,3.169
"358","R","CA_FRS","MA_BOS",2019 W19,2.00237732058188,0.0092,69.1428571428571,81.5714285714286,58,2.00237732058188,3.171
"359","R","CA_FRS","MA_BOS",2019 W20,2.01519935867342,0.293584905660377,64.8571428571429,73.4285714285714,55.2857142857143,2.01519935867342,3.16
"360","R","CA_FRS","MA_BOS",2019 W21,NA,0.0982352941176471,61.7142857142857,70.4285714285714,54.1428571428571,2.08985196123222,3.163
"361","R","CA_FRS","MA_BOS",2019 W22,2.16450456379103,0.0694,70.4285714285714,83.5714285714286,60.5714285714286,2.16450456379103,3.151
"362","R","CA_FRS","MA_BOS",2019 W23,2.23436341737827,0,79.1428571428571,92.1428571428571,65.4285714285714,2.23436341737827,3.136
"363","R","CA_FRS","MA_BOS",2019 W24,2.18323299955887,0,84.7142857142857,98.4285714285714,70.1428571428571,2.18323299955887,3.105
"364","R","CA_FRS","MA_BOS",2019 W25,2.24220867196164,0,82.2857142857143,95.2857142857143,69.1428571428571,2.24220867196164,3.07
"365","R","CA_FRS","MA_BOS",2019 W26,2.21527847721757,0,78.7142857142857,91.8571428571429,64.1428571428571,2.21527847721757,3.043
"366","R","CA_FRS","MA_BOS",2019 W27,2.15218270965473,0,80.5714285714286,94.4285714285714,65.7142857142857,2.15218270965473,3.042
"367","R","CA_FRS","MA_BOS",2019 W28,2.0855772871164,0,82.5714285714286,98,67.2857142857143,2.0855772871164,3.055
"368","R","CA_FRS","MA_BOS",2019 W29,2.07069686490293,0,83.4285714285714,97.7142857142857,68.8571428571429,2.07069686490293,3.051
"369","R","CA_FRS","MA_BOS",2019 W30,2.04250391349403,0.000731707317073171,90.1428571428571,104.857142857143,76.1428571428571,2.04250391349403,3.044
"370","R","CA_FRS","MA_BOS",2019 W31,1.98853089640136,0,85.1428571428571,101.142857142857,69.5714285714286,1.98853089640136,3.034
"371","R","CA_FRS","MA_BOS",2019 W32,1.98565140563413,0,82.4285714285714,96.2857142857143,68.4285714285714,1.98565140563413,3.032
"372","R","CA_FRS","MA_BOS",2019 W33,1.9416710405251,0,86.1428571428571,101.857142857143,71,1.9416710405251,3.011
"373","R","CA_FRS","MA_BOS",2019 W34,1.96339276013364,0,83.2857142857143,98.1428571428571,69.5714285714286,1.96339276013364,2.994
"374","R","CA_FRS","MA_BOS",2019 W35,1.99117758046039,0,86.1428571428571,100.857142857143,71.7142857142857,1.99117758046039,2.983
"375","R","CA_FRS","MA_BOS",2019 W36,2.00432042732897,0,84.1428571428571,97.7142857142857,70.5714285714286,2.00432042732897,2.976
"376","R","CA_FRS","MA_BOS",2019 W37,1.98339837945529,0,78,93,63.7142857142857,1.98339837945529,2.971
"377","R","CA_FRS","MA_BOS",2019 W38,1.90635809173867,0,72,85.1428571428571,59.4285714285714,1.90635809173867,2.987
"378","R","CA_FRS","MA_BOS",2019 W39,1.89640958399227,0,75.2857142857143,87.2857142857143,62.7142857142857,1.89640958399227,3.081
"379","R","CA_FRS","MA_BOS",2019 W40,1.88206654981136,0,64.2857142857143,79,51.2857142857143,1.88206654981136,3.066
"380","R","CA_FRS","MA_BOS",2019 W41,1.84916602363578,0,67.8571428571429,83,53.4285714285714,1.84916602363578,3.047
"381","R","CA_FRS","MA_BOS",2019 W42,1.84297753132288,0,64.5714285714286,77.5714285714286,52.1428571428571,1.84297753132288,3.051
"382","R","CA_FRS","MA_BOS",2019 W43,1.89306120777051,0,67.7142857142857,81.7142857142857,54.2857142857143,1.89306120777051,3.05
"383","R","CA_FRS","MA_BOS",2019 W44,1.88244670408932,0.0238095238095238,56.7142857142857,72.1428571428571,43,1.88244670408932,3.064
"384","R","CA_FRS","MA_BOS",2019 W45,1.96683514869283,0,61.8571428571429,79.1428571428571,47.4285714285714,1.96683514869283,3.062
"385","R","CA_FRS","MA_BOS",2019 W46,2.132264598445,0,60.7142857142857,74.7142857142857,48.8571428571429,2.132264598445,3.073
"386","R","CA_FRS","MA_BOS",2019 W47,2.03196957605975,0,56.2857142857143,69.2857142857143,46,2.03196957605975,3.074
"387","R","CA_FRS","MA_BOS",2019 W48,NA,0.2406,47.4285714285714,53.8571428571429,40.2857142857143,1.98946587386143,3.066
"388","R","CA_FRS","MA_BOS",2019 W49,1.94696217166312,0.185263157894737,55.1428571428571,62.8571428571429,48.2857142857143,1.94696217166312,3.07
