"","Mode","ORegionDAT","DRegionDAT","yw","sanitized_cost","approx_cost"
"1325",NA,"CA_ONT","IL_CHI",2020 W33,NA,2.38157770911873
"1326",NA,"CA_ONT","IL_CHI",2020 W34,2.5068852206199,2.5068852206199
"1327",NA,"CA_ONT","IL_CHI",2020 W35,2.55320354053609,2.55320354053609
"1328",NA,"CA_ONT","IL_CHI",2020 W36,2.51506523926485,2.51506523926485
"1329",NA,"CA_ONT","IL_CHI",2020 W37,2.45156325027772,2.45156325027772
"1330",NA,"CA_ONT","IL_CHI",2020 W38,2.45424328037077,2.45424328037077
"1331",NA,"CA_ONT","IL_CHI",2020 W39,2.30227080522638,2.30227080522638
"1332",NA,"CA_ONT","IL_CHI",2020 W40,2.47467595563913,2.47467595563913
"1333",NA,"CA_ONT","IL_CHI",2020 W41,2.48954346191604,2.48954346191604
"1334",NA,"CA_ONT","IL_CHI",2020 W42,2.61530880085908,2.61530880085908
"1335",NA,"CA_ONT","IL_CHI",2020 W43,2.51375484344094,2.51375484344094
"1336",NA,"CA_ONT","IL_CHI",2020 W44,2.56740380106403,2.56740380106403
"1337",NA,"CA_ONT","IL_CHI",2020 W45,2.69091147709592,2.69091147709592
"1338",NA,"CA_ONT","IL_CHI",2020 W46,2.96808356948184,2.96808356948184
"1339",NA,"CA_ONT","IL_CHI",2020 W47,2.88098685498869,2.88098685498869
"1340",NA,"CA_ONT","IL_CHI",2020 W48,2.71320591326395,2.71320591326395
"1341",NA,"CA_ONT","IL_CHI",2020 W49,2.48800064183419,2.48800064183419
"1342",NA,"CA_ONT","IL_CHI",2020 W50,2.47762283940953,2.47762283940953
"1343",NA,"CA_ONT","IL_CHI",2020 W51,2.71726076715364,2.71726076715364
"1344",NA,"CA_ONT","IL_CHI",2020 W52,NA,2.7719076068806
"1345",NA,"CA_ONT","IL_CHI",2020 W53,2.82655444660755,2.82655444660755
"1346",NA,"CA_ONT","IL_CHI",2021 W01,2.44060146461349,2.44060146461349
"1347",NA,"CA_ONT","IL_CHI",2021 W02,2.36295759245514,2.36295759245514
"1348",NA,"CA_ONT","IL_CHI",2021 W03,2.26398456051076,2.26398456051076
"1349",NA,"CA_ONT","IL_CHI",2021 W04,2.21733138932881,2.21733138932881
"1350",NA,"CA_ONT","IL_CHI",2021 W05,2.17393957747425,2.17393957747425
"1351",NA,"CA_ONT","IL_CHI",2021 W06,2.21906009895217,2.21906009895217
"1352",NA,"CA_ONT","IL_CHI",2021 W07,2.38960615161247,2.38960615161247
"1353",NA,"CA_ONT","IL_CHI",2021 W08,2.71326760927407,2.71326760927407
"1354",NA,"CA_ONT","IL_CHI",2021 W09,3.00994215394447,3.00994215394447
"1355",NA,"CA_ONT","IL_CHI",2021 W10,2.67235200208417,2.67235200208417
"1356",NA,"CA_ONT","IL_CHI",2021 W11,2.55630939029782,2.55630939029782
"1357",NA,"CA_ONT","IL_CHI",2021 W12,2.57104852994265,2.57104852994265
"1358",NA,"CA_ONT","IL_CHI",2021 W13,2.64378766958748,2.64378766958748
"1359",NA,"CA_ONT","IL_CHI",2021 W14,2.65272680923231,2.65272680923231
"1360",NA,"CA_ONT","IL_CHI",2021 W15,2.73706594887714,2.73706594887714
"1361",NA,"CA_ONT","IL_CHI",2021 W16,2.68800508852197,2.68800508852197
"1362",NA,"CA_ONT","IL_CHI",2021 W17,2.7085442281668,2.7085442281668
"1363",NA,"CA_ONT","IL_CHI",2021 W18,2.82188336781163,2.82188336781163
"1364",NA,"CA_ONT","IL_CHI",2021 W19,2.84822250745646,2.84822250745646
"1365",NA,"CA_ONT","IL_CHI",2021 W20,2.94996164710129,2.94996164710129
"1366",NA,"CA_ONT","IL_CHI",2021 W21,3.06910078674612,3.06910078674612
"1367",NA,"CA_ONT","IL_CHI",2021 W22,3.08383992639095,3.08383992639095
"1368",NA,"CA_ONT","IL_CHI",2021 W23,3.18557906603578,3.18557906603578
"1369",NA,"CA_ONT","IL_CHI",2021 W24,3.1365182056806,3.1365182056806
"1370",NA,"CA_ONT","IL_CHI",2021 W25,3.22085734532543,3.22085734532543
"1371",NA,"CA_ONT","IL_CHI",2021 W26,3.22399648497026,3.22399648497026
"1372",NA,"CA_ONT","IL_CHI",2021 W27,3.14013562461509,3.14013562461509
"1373",NA,"CA_ONT","IL_CHI",2021 W28,3.21675923433603,3.21675923433603
"1374",NA,"OR_PEN","IL_CHI",2017 W01,1.95298404671957,1.95298404671957
"1375",NA,"OR_PEN","IL_CHI",2017 W02,1.8917880345958,1.8917880345958
"1376",NA,"OR_PEN","IL_CHI",2017 W03,1.8926884350156,1.8926884350156
"1377",NA,"OR_PEN","IL_CHI",2017 W04,1.87140756560863,1.87140756560863
"1378",NA,"OR_PEN","IL_CHI",2017 W05,1.81735072889103,1.81735072889103
"1379",NA,"OR_PEN","IL_CHI",2017 W06,1.78601900970107,1.78601900970107
"1380",NA,"OR_PEN","IL_CHI",2017 W07,1.71853597608794,1.71853597608794
"1381",NA,"OR_PEN","IL_CHI",2017 W08,NA,1.70667327280357
"1382",NA,"OR_PEN","IL_CHI",2017 W09,1.6948105695192,1.6948105695192
"1383",NA,"OR_PEN","IL_CHI",2017 W10,1.72327157688285,1.72327157688285
"1384",NA,"OR_PEN","IL_CHI",2017 W11,1.69119859617485,1.69119859617485
"1385",NA,"OR_PEN","IL_CHI",2017 W12,1.77380694386092,1.77380694386092
"1386",NA,"OR_PEN","IL_CHI",2017 W13,1.70458368091432,1.70458368091432
"1387",NA,"OR_PEN","IL_CHI",2017 W14,1.70945141594048,1.70945141594048
"1388",NA,"OR_PEN","IL_CHI",2017 W15,1.77554387982943,1.77554387982943
"1389",NA,"OR_PEN","IL_CHI",2017 W16,1.74711561506028,1.74711561506028
"1390",NA,"OR_PEN","IL_CHI",2017 W17,1.72553764664035,1.72553764664035
"1391",NA,"OR_PEN","IL_CHI",2017 W18,1.75283381665647,1.75283381665647
"1392",NA,"OR_PEN","IL_CHI",2017 W19,1.64906538166532,1.64906538166532
"1393",NA,"OR_PEN","IL_CHI",2017 W20,1.693467693837,1.693467693837
"1394",NA,"OR_PEN","IL_CHI",2017 W21,1.75919029644641,1.75919029644641
"1395",NA,"OR_PEN","IL_CHI",2017 W22,NA,1.6938623538647
"1396",NA,"OR_PEN","IL_CHI",2017 W23,1.62853441128298,1.62853441128298
"1397",NA,"OR_PEN","IL_CHI",2017 W24,NA,1.69490980776002
"1398",NA,"OR_PEN","IL_CHI",2017 W25,1.76128520423705,1.76128520423705
"1399",NA,"OR_PEN","IL_CHI",2017 W26,1.77880160797674,1.77880160797674
"1400",NA,"OR_PEN","IL_CHI",2017 W27,1.73677427258672,1.73677427258672
"1401",NA,"OR_PEN","IL_CHI",2017 W28,1.699728017893,1.699728017893
"1402",NA,"OR_PEN","IL_CHI",2017 W29,1.67059201478868,1.67059201478868
"1403",NA,"OR_PEN","IL_CHI",2017 W30,1.66752841726959,1.66752841726959
"1404",NA,"OR_PEN","IL_CHI",2017 W31,1.62708190574261,1.62708190574261
"1405",NA,"OR_PEN","IL_CHI",2017 W32,1.66402939266383,1.66402939266383
"1406",NA,"OR_PEN","IL_CHI",2017 W33,NA,1.70051887335298
"1407",NA,"OR_PEN","IL_CHI",2017 W34,1.73700835404213,1.73700835404213
"1408",NA,"OR_PEN","IL_CHI",2017 W35,1.73918619922746,1.73918619922746
"1409",NA,"OR_PEN","IL_CHI",2017 W36,1.74116650718145,1.74116650718145
"1410",NA,"OR_PEN","IL_CHI",2017 W37,NA,1.86188229758187
"1411",NA,"OR_PEN","IL_CHI",2017 W38,1.9825980879823,1.9825980879823
"1412",NA,"OR_PEN","IL_CHI",2017 W39,1.95489221430887,1.95489221430887
"1413",NA,"OR_PEN","IL_CHI",2017 W40,1.95778817957686,1.95778817957686
"1414",NA,"OR_PEN","IL_CHI",2017 W41,1.91511110686783,1.91511110686783
"1415",NA,"OR_PEN","IL_CHI",2017 W42,1.87675238091923,1.87675238091923
"1416",NA,"OR_PEN","IL_CHI",2017 W43,1.89733313064129,1.89733313064129
"1417",NA,"OR_PEN","IL_CHI",2017 W44,1.89556779821458,1.89556779821458
"1418",NA,"OR_PEN","IL_CHI",2017 W45,2.02219816632121,2.02219816632121
"1419",NA,"OR_PEN","IL_CHI",2017 W46,2.03848009032986,2.03848009032986
"1420",NA,"OR_PEN","IL_CHI",2017 W47,2.01289885510316,2.01289885510316
"1421",NA,"OR_PEN","IL_CHI",2017 W48,2.28223365290868,2.28223365290868
"1422",NA,"OR_PEN","IL_CHI",2017 W49,2.50044705597926,2.50044705597926
"1423",NA,"OR_PEN","IL_CHI",2017 W50,2.15525083612191,2.15525083612191
"1424",NA,"OR_PEN","IL_CHI",2017 W51,2.3472527930412,2.3472527930412
"1425",NA,"OR_PEN","IL_CHI",2017 W52,2.30693515100933,2.30693515100933
"1426",NA,"OR_PEN","IL_CHI",2018 W01,2.5234446678369,2.5234446678369
"1427",NA,"OR_PEN","IL_CHI",2018 W02,2.64573810765261,2.64573810765261
"1428",NA,"OR_PEN","IL_CHI",2018 W03,2.42152217824857,2.42152217824857
"1429",NA,"OR_PEN","IL_CHI",2018 W04,2.09092387817872,2.09092387817872
"1430",NA,"OR_PEN","IL_CHI",2018 W05,NA,1.98528326549007
"1431",NA,"OR_PEN","IL_CHI",2018 W06,1.87964265280141,1.87964265280141
"1432",NA,"OR_PEN","IL_CHI",2018 W07,1.76937776510303,1.76937776510303
"1433",NA,"OR_PEN","IL_CHI",2018 W08,1.81317800716352,1.81317800716352
"1434",NA,"OR_PEN","IL_CHI",2018 W09,NA,1.80174801068025
"1435",NA,"OR_PEN","IL_CHI",2018 W10,NA,1.79031801419697
"1436",NA,"OR_PEN","IL_CHI",2018 W11,1.7788880177137,1.7788880177137
"1437",NA,"OR_PEN","IL_CHI",2018 W12,1.82643934539154,1.82643934539154
"1438",NA,"OR_PEN","IL_CHI",2018 W13,1.81973235924776,1.81973235924776
"1439",NA,"OR_PEN","IL_CHI",2018 W14,1.87347676213037,1.87347676213037
"1440",NA,"OR_PEN","IL_CHI",2018 W15,1.91009953321508,1.91009953321508
"1441",NA,"OR_PEN","IL_CHI",2018 W16,1.86452818398742,1.86452818398742
"1442",NA,"OR_PEN","IL_CHI",2018 W17,1.82866538873476,1.82866538873476
"1443",NA,"OR_PEN","IL_CHI",2018 W18,NA,1.84372548460034
"1444",NA,"OR_PEN","IL_CHI",2018 W19,1.85878558046593,1.85878558046593
"1445",NA,"OR_PEN","IL_CHI",2018 W20,1.79874652554467,1.79874652554467
"1446",NA,"OR_PEN","IL_CHI",2018 W21,1.66013634131473,1.66013634131473
"1447",NA,"OR_PEN","IL_CHI",2018 W22,1.91759350305349,1.91759350305349
"1448",NA,"OR_PEN","IL_CHI",2018 W23,1.89791375115547,1.89791375115547
"1449",NA,"OR_PEN","IL_CHI",2018 W24,1.95690345049776,1.95690345049776
"1450",NA,"OR_PEN","IL_CHI",2018 W25,2.00387557308087,2.00387557308087
"1451",NA,"OR_PEN","IL_CHI",2018 W26,2.08735682730971,2.08735682730971
"1452",NA,"OR_PEN","IL_CHI",2018 W27,2.00957878653719,2.00957878653719
"1453",NA,"OR_PEN","IL_CHI",2018 W28,1.95515755550838,1.95515755550838
"1454",NA,"OR_PEN","IL_CHI",2018 W29,1.93597663886059,1.93597663886059
"1455",NA,"OR_PEN","IL_CHI",2018 W30,1.94403947312306,1.94403947312306
"1456",NA,"OR_PEN","IL_CHI",2018 W31,1.94602187544391,1.94602187544391
"1457",NA,"OR_PEN","IL_CHI",2018 W32,1.94330956074519,1.94330956074519
"1458",NA,"OR_PEN","IL_CHI",2018 W33,1.86741121682815,1.86741121682815
"1459",NA,"OR_PEN","IL_CHI",2018 W34,1.98597800677391,1.98597800677391
"1460",NA,"OR_PEN","IL_CHI",2018 W35,2.03586680106593,2.03586680106593
"1461",NA,"OR_PEN","IL_CHI",2018 W36,2.05319662178101,2.05319662178101
"1462",NA,"OR_PEN","IL_CHI",2018 W37,2.12091349319564,2.12091349319564
"1463",NA,"OR_PEN","IL_CHI",2018 W38,2.08610822954874,2.08610822954874
"1464",NA,"OR_PEN","IL_CHI",2018 W39,2.03309130274563,2.03309130274563
"1465",NA,"OR_PEN","IL_CHI",2018 W40,1.98218094482579,1.98218094482579
"1466",NA,"OR_PEN","IL_CHI",2018 W41,1.99699534907821,1.99699534907821
"1467",NA,"OR_PEN","IL_CHI",2018 W42,2.00309201690795,2.00309201690795
"1468",NA,"OR_PEN","IL_CHI",2018 W43,1.88017744488176,1.88017744488176
"1469",NA,"OR_PEN","IL_CHI",2018 W44,2.04980862093788,2.04980862093788
"1470",NA,"OR_PEN","IL_CHI",2018 W45,2.31582778295936,2.31582778295936
"1471",NA,"OR_PEN","IL_CHI",2018 W46,2.47901403252359,2.47901403252359
"1472",NA,"OR_PEN","IL_CHI",2018 W47,2.44355589934777,2.44355589934777
"1473",NA,"OR_PEN","IL_CHI",2018 W48,2.22899362206012,2.22899362206012
"1474",NA,"OR_PEN","IL_CHI",2018 W49,2.12008534886321,2.12008534886321
"1475",NA,"OR_PEN","IL_CHI",2018 W50,2.18987702326054,2.18987702326054
"1476",NA,"OR_PEN","IL_CHI",2018 W51,NA,2.14323918990498
"1477",NA,"OR_PEN","IL_CHI",2018 W52,NA,2.09660135654942
"1478",NA,"OR_PEN","IL_CHI",2019 W01,2.04996352319385,2.04996352319385
"1479",NA,"OR_PEN","IL_CHI",2019 W02,NA,2.00226145317738
"1480",NA,"OR_PEN","IL_CHI",2019 W03,1.95455938316091,1.95455938316091
"1481",NA,"OR_PEN","IL_CHI",2019 W04,NA,1.86390247620059
"1482",NA,"OR_PEN","IL_CHI",2019 W05,1.77324556924026,1.77324556924026
"1483",NA,"OR_PEN","IL_CHI",2019 W06,1.88961887364508,1.88961887364508
"1484",NA,"OR_PEN","IL_CHI",2019 W07,1.84287595941216,1.84287595941216
"1485",NA,"OR_PEN","IL_CHI",2019 W08,1.78729442717058,1.78729442717058
"1486",NA,"OR_PEN","IL_CHI",2019 W09,1.75168762205427,1.75168762205427
"1487",NA,"OR_PEN","IL_CHI",2019 W10,1.83904815737628,1.83904815737628
"1488",NA,"OR_PEN","IL_CHI",2019 W11,1.893668246267,1.893668246267
"1489",NA,"OR_PEN","IL_CHI",2019 W12,1.81580576085695,1.81580576085695
"1490",NA,"OR_PEN","IL_CHI",2019 W13,1.79927167555956,1.79927167555956
"1491",NA,"OR_PEN","IL_CHI",2019 W14,1.88207763349382,1.88207763349382
"1492",NA,"OR_PEN","IL_CHI",2019 W15,1.84750800534115,1.84750800534115
"1493",NA,"OR_PEN","IL_CHI",2019 W16,1.82339753032364,1.82339753032364
"1494",NA,"OR_PEN","IL_CHI",2019 W17,1.81697351862227,1.81697351862227
"1495",NA,"OR_PEN","IL_CHI",2019 W18,1.76749509227681,1.76749509227681
"1496",NA,"OR_PEN","IL_CHI",2019 W19,1.75075750137458,1.75075750137458
"1497",NA,"OR_PEN","IL_CHI",2019 W20,1.70755862832292,1.70755862832292
"1498",NA,"OR_PEN","IL_CHI",2019 W21,1.70346847737837,1.70346847737837
"1499",NA,"OR_PEN","IL_CHI",2019 W22,1.62667324326851,1.62667324326851
"1500",NA,"OR_PEN","IL_CHI",2019 W23,1.7734887417683,1.7734887417683
"1501",NA,"OR_PEN","IL_CHI",2019 W24,1.79215093865891,1.79215093865891
"1502",NA,"OR_PEN","IL_CHI",2019 W25,1.72506989386355,1.72506989386355
"1503",NA,"OR_PEN","IL_CHI",2019 W26,1.83299340908073,1.83299340908073
"1504",NA,"OR_PEN","IL_CHI",2019 W27,1.74972387207365,1.74972387207365
"1505",NA,"OR_PEN","IL_CHI",2019 W28,1.84881408920085,1.84881408920085
"1506",NA,"OR_PEN","IL_CHI",2019 W29,1.76156113684874,1.76156113684874
"1507",NA,"OR_PEN","IL_CHI",2019 W30,1.7664811022843,1.7664811022843
"1508",NA,"OR_PEN","IL_CHI",2019 W31,1.77968696356702,1.77968696356702
"1509",NA,"OR_PEN","IL_CHI",2019 W32,1.74639578876263,1.74639578876263
"1510",NA,"OR_PEN","IL_CHI",2019 W33,1.78192320958184,1.78192320958184
"1511",NA,"OR_PEN","IL_CHI",2019 W34,1.90678610548943,1.90678610548943
"1512",NA,"OR_PEN","IL_CHI",2019 W35,1.98801819881948,1.98801819881948
"1513",NA,"OR_PEN","IL_CHI",2019 W36,1.94729467113814,1.94729467113814
"1514",NA,"OR_PEN","IL_CHI",2019 W37,1.94715595439405,1.94715595439405
"1515",NA,"OR_PEN","IL_CHI",2019 W38,1.8736520565146,1.8736520565146
"1516",NA,"OR_PEN","IL_CHI",2019 W39,1.9014874784417,1.9014874784417
"1517",NA,"OR_PEN","IL_CHI",2019 W40,1.90707705610526,1.90707705610526
"1518",NA,"OR_PEN","IL_CHI",2019 W41,1.7517776826254,1.7517776826254
"1519",NA,"OR_PEN","IL_CHI",2019 W42,1.75743019400564,1.75743019400564
"1520",NA,"OR_PEN","IL_CHI",2019 W43,1.88739112483438,1.88739112483438
"1521",NA,"OR_PEN","IL_CHI",2019 W44,1.82188368076008,1.82188368076008
"1522",NA,"OR_PEN","IL_CHI",2019 W45,1.74326556904182,1.74326556904182
"1523",NA,"OR_PEN","IL_CHI",2019 W46,1.81369878328018,1.81369878328018
"1524",NA,"OR_PEN","IL_CHI",2019 W47,NA,1.8657577708624
"1525",NA,"OR_PEN","IL_CHI",2019 W48,NA,1.91781675844461
"1526",NA,"OR_PEN","IL_CHI",2019 W49,1.96987574602683,1.96987574602683
"1527",NA,"OR_PEN","IL_CHI",2019 W50,1.9782234616348,1.9782234616348
"1528",NA,"OR_PEN","IL_CHI",2019 W51,NA,2.02075650634472
"1529",NA,"OR_PEN","IL_CHI",2019 W52,2.06328955105464,2.06328955105464
"1530",NA,"OR_PEN","IL_CHI",2020 W01,2.00920815142712,2.00920815142712
"1531",NA,"OR_PEN","IL_CHI",2020 W02,1.99792956486642,1.99792956486642
"1532",NA,"OR_PEN","IL_CHI",2020 W03,1.99392410601052,1.99392410601052
"1533",NA,"OR_PEN","IL_CHI",2020 W04,1.89231619269861,1.89231619269861
"1534",NA,"OR_PEN","IL_CHI",2020 W05,1.82185927998432,1.82185927998432
"1535",NA,"OR_PEN","IL_CHI",2020 W06,1.81837115916443,1.81837115916443
"1536",NA,"OR_PEN","IL_CHI",2020 W07,1.78776337383568,1.78776337383568
"1537",NA,"OR_PEN","IL_CHI",2020 W08,1.72313690650567,1.72313690650567
"1538",NA,"OR_PEN","IL_CHI",2020 W09,1.73182471942877,1.73182471942877
"1539",NA,"OR_PEN","IL_CHI",2020 W10,1.80201605381775,1.80201605381775
"1540",NA,"OR_PEN","IL_CHI",2020 W11,1.96026876101301,1.96026876101301
"1541",NA,"OR_PEN","IL_CHI",2020 W12,1.97593774926107,1.97593774926107
"1542",NA,"OR_PEN","IL_CHI",2020 W13,1.71336185460482,1.71336185460482
"1543",NA,"OR_PEN","IL_CHI",2020 W14,1.60926245527084,1.60926245527084
"1544",NA,"OR_PEN","IL_CHI",2020 W15,1.6319136210785,1.6319136210785
"1545",NA,"OR_PEN","IL_CHI",2020 W16,1.63785300270118,1.63785300270118
"1546",NA,"OR_PEN","IL_CHI",2020 W17,1.83004122046419,1.83004122046419
"1547",NA,"OR_PEN","IL_CHI",2020 W18,2.00754792627791,2.00754792627791
"1548",NA,"OR_PEN","IL_CHI",2020 W19,1.90985745250269,1.90985745250269
"1549",NA,"OR_PEN","IL_CHI",2020 W20,1.83547831369947,1.83547831369947
"1550",NA,"OR_PEN","IL_CHI",2020 W21,1.85629413051262,1.85629413051262
"1551",NA,"OR_PEN","IL_CHI",2020 W22,1.9519934073634,1.9519934073634
"1552",NA,"OR_PEN","IL_CHI",2020 W23,1.9891420204095,1.9891420204095
"1553",NA,"OR_PEN","IL_CHI",2020 W24,2.02390337291453,2.02390337291453
"1554",NA,"OR_PEN","IL_CHI",2020 W25,2.16210999128203,2.16210999128203
"1555",NA,"OR_PEN","IL_CHI",2020 W26,2.10948384846343,2.10948384846343
"1556",NA,"OR_PEN","IL_CHI",2020 W27,2.0600856662324,2.0600856662324
"1557",NA,"OR_PEN","IL_CHI",2020 W28,2.05494253153563,2.05494253153563
"1558",NA,"OR_PEN","IL_CHI",2020 W29,2.09063620156163,2.09063620156163
"1559",NA,"OR_PEN","IL_CHI",2020 W30,2.08448706796731,2.08448706796731
"1560",NA,"OR_PEN","IL_CHI",2020 W31,2.10032967721982,2.10032967721982
"1561",NA,"OR_PEN","IL_CHI",2020 W32,2.13593448826892,2.13593448826892
"1562",NA,"OR_PEN","IL_CHI",2020 W33,2.21426661282268,2.21426661282268
"1563",NA,"OR_PEN","IL_CHI",2020 W34,2.20869456129563,2.20869456129563
"1564",NA,"OR_PEN","IL_CHI",2020 W35,2.31045734606842,2.31045734606842
"1565",NA,"OR_PEN","IL_CHI",2020 W36,2.4952494291177,2.4952494291177
"1566",NA,"OR_PEN","IL_CHI",2020 W37,2.51581342719264,2.51581342719264
"1567",NA,"OR_PEN","IL_CHI",2020 W38,2.41347915957055,2.41347915957055
"1568",NA,"OR_PEN","IL_CHI",2020 W39,2.31541102122899,2.31541102122899
"1569",NA,"OR_PEN","IL_CHI",2020 W40,2.37770527064463,2.37770527064463
"1570",NA,"OR_PEN","IL_CHI",2020 W41,2.46360298119829,2.46360298119829
"1571",NA,"OR_PEN","IL_CHI",2020 W42,2.43175500626606,2.43175500626606
"1572",NA,"OR_PEN","IL_CHI",2020 W43,2.54652034352093,2.54652034352093
"1573",NA,"OR_PEN","IL_CHI",2020 W44,2.66324639736603,2.66324639736603
"1574",NA,"OR_PEN","IL_CHI",2020 W45,2.86409788133362,2.86409788133362
"1575",NA,"OR_PEN","IL_CHI",2020 W46,2.95870459466538,2.95870459466538
"1576",NA,"OR_PEN","IL_CHI",2020 W47,2.95045065929093,2.95045065929093
"1577",NA,"OR_PEN","IL_CHI",2020 W48,2.6786499408629,2.6786499408629
"1578",NA,"OR_PEN","IL_CHI",2020 W49,2.58811655517166,2.58811655517166
"1579",NA,"OR_PEN","IL_CHI",2020 W50,2.48629260002132,2.48629260002132
"1580",NA,"OR_PEN","IL_CHI",2020 W51,2.67370800786505,2.67370800786505
"1581",NA,"OR_PEN","IL_CHI",2020 W52,NA,2.69179121566601
"1582",NA,"OR_PEN","IL_CHI",2020 W53,2.70987442346696,2.70987442346696
"1583",NA,"OR_PEN","IL_CHI",2021 W01,2.42075560450415,2.42075560450415
"1584",NA,"OR_PEN","IL_CHI",2021 W02,2.35280647775114,2.35280647775114
"1585",NA,"OR_PEN","IL_CHI",2021 W03,2.34293851015284,2.34293851015284
"1586",NA,"OR_PEN","IL_CHI",2021 W04,2.29367300000001,2.29367300000001
"1587",NA,"OR_PEN","IL_CHI",2021 W05,2.32143895022611,2.32143895022611
"1588",NA,"OR_PEN","IL_CHI",2021 W06,2.38749224728054,2.38749224728054
"1589",NA,"OR_PEN","IL_CHI",2021 W07,2.45685507802996,2.45685507802996
"1590",NA,"OR_PEN","IL_CHI",2021 W08,2.64388925235694,2.64388925235694
"1591",NA,"OR_PEN","IL_CHI",2021 W09,2.74126412075388,2.74126412075388
"1592",NA,"OR_PEN","IL_CHI",2021 W10,2.64442070804214,2.64442070804214
"1593",NA,"OR_PEN","IL_CHI",2021 W11,2.60999177243606,2.60999177243606
"1594",NA,"OR_PEN","IL_CHI",2021 W12,2.60307547179039,2.60307547179039
"1595",NA,"OR_PEN","IL_CHI",2021 W13,2.71215917114472,2.71215917114472
"1596",NA,"OR_PEN","IL_CHI",2021 W14,2.65304287049905,2.65304287049905
"1597",NA,"OR_PEN","IL_CHI",2021 W15,2.72732656985337,2.72732656985337
"1598",NA,"OR_PEN","IL_CHI",2021 W16,2.8480102692077,2.8480102692077
"1599",NA,"OR_PEN","IL_CHI",2021 W17,NA,2.82079396856203
"1600",NA,"OR_PEN","IL_CHI",2021 W18,2.79357766791636,2.79357766791636
"1601",NA,"OR_PEN","IL_CHI",2021 W19,2.59526136727069,2.59526136727069
"1602",NA,"OR_PEN","IL_CHI",2021 W20,2.65214506662501,2.65214506662501
"1603",NA,"OR_PEN","IL_CHI",2021 W21,2.69742876597934,2.69742876597934
"1604",NA,"OR_PEN","IL_CHI",2021 W22,2.64411246533367,2.64411246533367
"1605",NA,"OR_PEN","IL_CHI",2021 W23,2.619796164688,2.619796164688
"1606",NA,"OR_PEN","IL_CHI",2021 W24,2.63607986404233,2.63607986404233
"1607",NA,"OR_PEN","IL_CHI",2021 W25,2.59436356339665,2.59436356339665
"1608",NA,"OR_PEN","IL_CHI",2021 W26,3.02824726275098,3.02824726275098
"1609",NA,"OR_PEN","IL_CHI",2021 W27,2.77773096210531,2.77773096210531
"1610",NA,"OR_PEN","IL_CHI",2021 W28,2.752411011598,2.752411011598
